,11q13 Invasive Tumor Cells,11q13 Invasive Tumor Cells (G1/S),11q13 Invasive Tumor Cells (Mitotic),Apocrine Cells,B Cells,Basal-like Structured DCIS Cells,"CAFs, DCIS Associated","CAFs, Invasive Associated",CXCL14+ Fibroblasts,Dendritic Cells,Endothelial Cells,Luminal-like Amorphous DCIS Cells,Macrophages,Mast Cells,Myeloid Cells,Myoepithelial Cells,Pericytes,Plasma Cells,T Lymphocytes
TNS1,0.5049801526774673,0.5049801526774673,0.5049801526774673,1.0,0.5049801526774673,0.5049801526774673,0.35997024649083964,0.5049801526774673,0.07449464013927302,0.5049801526774673,0.07155331579070633,1.0,0.1612624374067411,0.2015814834331235,0.1732819933315785,0.35997024649083964,0.04314812770072133,0.35997024649083964,0.5049801526774673
TOB1,0.2826019579436139,0.2826019579436139,0.2826019579436139,1.0,0.1777405232279875,0.11338190504736359,0.48731134712673857,0.2826019579436139,0.48731134712673857,0.1777405232279875,0.48731134712673857,1.0,0.48731134712673857,0.48731134712673857,0.48731134712673857,0.48731134712673857,0.48731134712673857,0.48731134712673857,0.1777405232279875
TOMM7,0.48710496506546375,0.48710496506546375,0.48710496506546375,1.0,0.48710496506546375,0.48710496506546375,0.3759506103697741,0.48710496506546375,0.14124632627132508,0.48710496506546375,0.14124632627132508,1.0,0.11713602584942767,0.2134853779378607,0.17261011012792468,0.3759506103697741,0.14124632627132508,0.3759506103697741,0.48710496506546375
TOP2B,0.4902863347595245,0.4902863347595245,0.4902863347595245,1.0,0.4902863347595245,0.4902863347595245,0.37263946366618406,0.4902863347595245,0.11113053565114624,0.4902863347595245,0.11113053565114624,1.0,0.14840880649201593,0.21035141479231828,0.171381764582687,0.37263946366618406,0.11113053565114624,0.37263946366618406,0.4902863347595245
TPD52,0.38379067807835415,0.38379067807835415,0.38379067807835415,1.0,0.16986775811898158,0.10439651906775615,0.6228342497954975,0.38379067807835415,0.2641161726373357,0.16986775811898158,0.2641161726373357,0.6228342497954975,0.2641161726373357,0.2641161726373357,0.2641161726373357,0.6228342497954975,0.2641161726373357,0.6228342497954975,0.16986775811898158
TPD52L2,0.38590479015922907,0.38590479015922907,0.38590479015922907,1.0,0.16024598237737794,0.12563326453051593,0.6219198166700994,0.38590479015922907,0.257126054429154,0.16024598237737794,0.257126054429154,0.6219198166700994,0.257126054429154,0.257126054429154,0.257126054429154,0.6219198166700994,0.257126054429154,0.6219198166700994,0.16024598237737794
TPM2,0.4949865598287325,0.4949865598287325,0.4949865598287325,1.0,0.4949865598287325,0.4949865598287325,0.36787005414715257,0.4949865598287325,0.07443062126933726,0.4949865598287325,0.04060610267707497,1.0,0.14519346700563399,0.2047993993917219,0.1709422036476069,0.36787005414715257,0.06827405459778126,0.36787005414715257,0.4949865598287325
TPT1,0.4923295350339697,0.4923295350339697,0.4923295350339697,1.0,0.4923295350339697,0.4923295350339697,0.3704291392613666,0.4923295350339697,0.09111773369570156,0.4923295350339697,0.09111773369570156,1.0,0.14743494056241743,0.20809145883954386,0.16987407705701316,0.3704291392613666,0.09111773369570156,0.3704291392613666,0.4923295350339697
TRIM37,0.270296391477128,0.270296391477128,0.270296391477128,1.0,0.16795840025623338,0.10133855940466775,0.49119423212426155,0.270296391477128,0.49119423212426155,0.16795840025623338,0.49119423212426155,1.0,0.49119423212426155,0.49119423212426155,0.49119423212426155,0.49119423212426155,0.49119423212426155,0.49119423212426155,0.16795840025623338
TRIM44,0.4906146533696183,0.4906146533696183,0.4906146533696183,1.0,0.4906146533696183,0.4906146533696183,0.3727443504836857,0.4906146533696183,0.11024374108571144,0.4906146533696183,0.11024374108571144,1.0,0.14842440035820934,0.2107355734644522,0.17081672790307714,0.3727443504836857,0.11024374108571144,0.3727443504836857,0.4906146533696183
TRIP12,0.3866712442453436,0.3866712442453436,0.3866712442453436,1.0,0.1628110358085416,0.16647186730445784,0.6216825845356247,0.3866712442453436,0.2563190987421183,0.1628110358085416,0.2563190987421183,0.6216825845356247,0.12207475571132533,0.2563190987421183,0.2563190987421183,0.6216825845356247,0.2563190987421183,0.6216825845356247,0.1628110358085416
TRPS1,0.5084248911282979,0.5084248911282979,0.5084248911282979,1.0,0.5084248911282979,0.5084248911282979,0.3571386503034655,0.5084248911282979,0.12453834902649555,0.5084248911282979,0.12453834902649555,1.0,0.18567655480211348,0.2044907293424054,0.16790200231550914,0.3571386503034655,0.12453834902649555,0.3571386503034655,0.5084248911282979
TSC22D1,0.388152162525792,0.388152162525792,0.388152162525792,1.0,0.2573926820330106,0.2573926820330106,0.6212155442129178,0.388152162525792,0.1631394951937985,0.2573926820330106,0.1631394951937985,0.6212155442129178,0.12876599698935765,0.2056359298628242,0.1631394951937985,0.6212155442129178,0.1631394951937985,0.6212155442129178,0.2573926820330106
TSPAN13,0.2692041244126691,0.2692041244126691,0.2692041244126691,1.0,0.17326369311884954,0.10716150801710658,0.49200588455267114,0.2692041244126691,0.49200588455267114,0.17326369311884954,0.49200588455267114,1.0,0.49200588455267114,0.49200588455267114,0.49200588455267114,0.49200588455267114,0.49200588455267114,0.49200588455267114,0.17326369311884954
TSPAN31,0.4961988908289026,0.4961988908289026,0.4961988908289026,1.0,0.4961988908289026,0.4961988908289026,0.36970352537117596,0.4961988908289026,0.1198398164117912,0.4961988908289026,0.1198398164117912,1.0,0.17234181554853095,0.2108018015556306,0.16096132954028358,0.36970352537117596,0.1198398164117912,0.36970352537117596,0.4961988908289026
TUBB,0.48520575649735875,0.48520575649735875,0.48520575649735875,1.0,0.48520575649735875,0.48520575649735875,0.37821068287018333,0.48520575649735875,0.1514480105640119,0.48520575649735875,0.1514480105640119,1.0,0.1274539586741915,0.21593081208834222,0.17549321129574832,0.37821068287018333,0.1514480105640119,0.37821068287018333,0.48520575649735875
TXN,0.3850588459151558,0.3850588459151558,0.3850588459151558,1.0,0.1660720192354731,0.11286945304399741,0.622159463185842,0.3850588459151558,0.26054483886601826,0.1660720192354731,0.26054483886601826,0.622159463185842,0.26054483886601826,0.26054483886601826,0.26054483886601826,0.622159463185842,0.26054483886601826,0.622159463185842,0.1660720192354731
UBA1,0.48794312114729566,0.48794312114729566,0.48794312114729566,1.0,0.48794312114729566,0.48794312114729566,0.3763197658460132,0.48794312114729566,0.14089296362541223,0.48794312114729566,0.14089296362541223,1.0,0.15116887987714792,0.21486271224943373,0.17334610704740552,0.3763197658460132,0.14089296362541223,0.3763197658460132,0.48794312114729566
UBC,0.4954387133928746,0.4954387133928746,0.4954387133928746,1.0,0.4954387133928746,0.4954387133928746,0.36799413737327297,0.4954387133928746,0.07997690273414251,0.4954387133928746,0.07997690273414251,1.0,0.15179061397479687,0.20646438884708526,0.1687206026480782,0.36799413737327297,0.07997690273414251,0.36799413737327297,0.4954387133928746
UBE2D2,0.4899580123363909,0.4899580123363909,0.4899580123363909,1.0,0.4899580123363909,0.4899580123363909,0.37371562915778633,0.4899580123363909,0.11961643506325058,0.4899580123363909,0.11961643506325058,1.0,0.14957819661477764,0.21191160343481844,0.17152671487968887,0.37371562915778633,0.11961643506325058,0.37371562915778633,0.4899580123363909
UBE2D3,0.4874512847362866,0.4874512847362866,0.4874512847362866,1.0,0.4874512847362866,0.4874512847362866,0.37638654903123836,0.4874512847362866,0.14658367366632796,0.4874512847362866,0.14658367366632796,1.0,0.1396324387664399,0.21482164982670637,0.1732241059691092,0.37638654903123836,0.14658367366632796,0.37638654903123836,0.4874512847362866
UBE2H,0.38630405133351176,0.38630405133351176,0.38630405133351176,1.0,0.1664923806484176,0.12490026385582977,0.6217241835221383,0.38630405133351176,0.25773470233399626,0.1664923806484176,0.25773470233399626,0.6217241835221383,0.25773470233399626,0.25773470233399626,0.25773470233399626,0.6217241835221383,0.25773470233399626,0.6217241835221383,0.1664923806484176
UBE2I,0.4845138162708132,0.4845138162708132,0.4845138162708132,1.0,0.4845138162708132,0.4845138162708132,0.3793500165094511,0.4845138162708132,0.1555390054241294,0.4845138162708132,0.1555390054241294,1.0,0.12895313030841254,0.217388660660467,0.17558067193838775,0.3793500165094511,0.1555390054241294,0.3793500165094511,0.4845138162708132
UBE2Q1,0.38333481055005675,0.38333481055005675,0.38333481055005675,1.0,0.16055403877119817,0.1087768554919082,0.6227536401303935,0.38333481055005675,0.2620874322392764,0.16055403877119817,0.2620874322392764,0.6227536401303935,0.2620874322392764,0.2620874322392764,0.2620874322392764,0.6227536401303935,0.2620874322392764,0.6227536401303935,0.16055403877119817
UBQLN1,0.4860633985387423,0.4860633985387423,0.4860633985387423,1.0,0.4860633985387423,0.4860633985387423,0.3780094187296033,0.4860633985387423,0.1532046437213245,0.4860633985387423,0.1532046437213245,1.0,0.1439987579325287,0.21651964544935218,0.17508954031746293,0.3780094187296033,0.1532046437213245,0.3780094187296033,0.4860633985387423
UBXN6,0.48889148278691025,0.48889148278691025,0.48889148278691025,1.0,0.48889148278691025,0.48889148278691025,0.37477118579751223,0.48889148278691025,0.12829349095196727,0.48889148278691025,0.12829349095196727,1.0,0.1496844116340196,0.21292766759558762,0.17229094533893563,0.37477118579751223,0.12829349095196727,0.37477118579751223,0.48889148278691025
UFC1,0.270282247195933,0.270282247195933,0.270282247195933,1.0,0.16569460630214797,0.10542005861341748,0.4908027889218382,0.270282247195933,0.4908027889218382,0.16569460630214797,0.4908027889218382,1.0,0.4908027889218382,0.4908027889218382,0.4908027889218382,0.4908027889218382,0.4908027889218382,0.4908027889218382,0.16569460630214797
UGDH,0.49140361862041,0.49140361862041,0.49140361862041,1.0,0.49140361862041,0.49140361862041,0.37439330624518663,0.49140361862041,0.13902715775317193,0.49140361862041,0.13902715775317193,1.0,0.15795553747050411,0.21444264694625578,0.17249206001085743,0.37439330624518663,0.13902715775317193,0.37439330624518663,0.49140361862041
VAV3,0.2502132271766132,0.2502132271766132,0.2502132271766132,1.0,0.18193805099592747,0.15161296097886817,0.4991498969544538,0.2502132271766132,0.4991498969544538,0.18193805099592747,0.4991498969544538,1.0,0.4991498969544538,0.4991498969544538,0.4991498969544538,0.4991498969544538,0.4991498969544538,0.4991498969544538,0.18193805099592747
VDAC2,0.48862839143749176,0.48862839143749176,0.48862839143749176,1.0,0.48862839143749176,0.48862839143749176,0.37542380163938127,0.48862839143749176,0.1345968695623269,0.48862839143749176,0.1345968695623269,1.0,0.1511997574949911,0.21407718541667484,0.17290099556141036,0.37542380163938127,0.1345968695623269,0.37542380163938127,0.48862839143749176
VIM,0.49689503222524833,0.49689503222524833,0.49689503222524833,1.0,0.49689503222524833,0.49689503222524833,0.36712553540132764,0.49689503222524833,0.07665731408913501,0.49689503222524833,0.044365777413247244,1.0,0.14367176062165907,0.2044913781431109,0.17083880100823698,0.36712553540132764,0.06528581784917056,0.36712553540132764,0.49689503222524833
VMP1,0.49312288466411275,0.49312288466411275,0.49312288466411275,1.0,0.49312288466411275,0.49312288466411275,0.3722143487670915,0.49312288466411275,0.128662687751032,0.49312288466411275,0.128662687751032,1.0,0.15932670335086685,0.2126871999372651,0.17180181937122452,0.3722143487670915,0.128662687751032,0.3722143487670915,0.49312288466411275
VPS37C,0.2655736497372109,0.2655736497372109,0.2655736497372109,1.0,0.168916016700211,0.11078003057106747,0.49296179997436945,0.2655736497372109,0.49296179997436945,0.168916016700211,0.49296179997436945,1.0,0.49296179997436945,0.49296179997436945,0.49296179997436945,0.49296179997436945,0.49296179997436945,0.49296179997436945,0.168916016700211
VPS72,0.38808934831807335,0.38808934831807335,0.38808934831807335,1.0,0.17318590526010183,0.1326617838199592,0.6211631541469341,0.38808934831807335,0.2565545250284705,0.17318590526010183,0.2565545250284705,0.6211631541469341,0.2565545250284705,0.2565545250284705,0.2565545250284705,0.6211631541469341,0.2565545250284705,0.6211631541469341,0.17318590526010183
WBP2,0.4996595412977689,0.4996595412977689,0.4996595412977689,1.0,0.4996595412977689,0.4996595412977689,0.36663200840360005,0.4996595412977689,0.1200554650540459,0.4996595412977689,0.1200554650540459,1.0,0.17697153258398332,0.20940119451448622,0.1624272753748289,0.36663200840360005,0.1200554650540459,0.36663200840360005,0.4996595412977689
WDR26,0.49096010339331364,0.49096010339331364,0.49096010339331364,1.0,0.49096010339331364,0.49096010339331364,0.3729664213760098,0.49096010339331364,0.11949266840390696,0.49096010339331364,0.11949266840390696,1.0,0.1523896010786342,0.21159384465522577,0.17162007205598132,0.3729664213760098,0.11949266840390696,0.3729664213760098,0.49096010339331364
XBP1,0.38810831774730536,0.38810831774730536,0.38810831774730536,1.0,0.17759119011890254,0.13079600879575354,0.6211759655491175,0.38810831774730536,0.25778301044546903,0.17759119011890254,0.25778301044546903,0.6211759655491175,0.25778301044546903,0.25778301044546903,0.25778301044546903,0.6211759655491175,0.25778301044546903,0.6211759655491175,0.17759119011890254
YEATS4,0.27749667726507954,0.27749667726507954,0.27749667726507954,1.0,0.17313162451172773,0.10687388535544441,0.48898986498801,0.27749667726507954,0.48898986498801,0.17313162451172773,0.48898986498801,1.0,0.48898986498801,0.48898986498801,0.48898986498801,0.48898986498801,0.48898986498801,0.48898986498801,0.17313162451172773
YIPF3,0.49474670777105195,0.49474670777105195,0.49474670777105195,1.0,0.49474670777105195,0.49474670777105195,0.36992217376736103,0.49474670777105195,0.10628786118758723,0.49474670777105195,0.10628786118758723,1.0,0.15677835117674493,0.20971497455165578,0.1699752980527243,0.36992217376736103,0.10628786118758723,0.36992217376736103,0.49474670777105195
YPEL5,0.4865301870715166,0.4865301870715166,0.4865301870715166,1.0,0.4865301870715166,0.4865301870715166,0.37731662218610035,0.4865301870715166,0.14831026821491422,0.4865301870715166,0.14831026821491422,1.0,0.13199625694125247,0.21535117478815582,0.17380452855426673,0.37731662218610035,0.14831026821491422,0.37731662218610035,0.4865301870715166
YWHAG,0.38837606654569873,0.38837606654569873,0.38837606654569873,1.0,0.257851404552717,0.257851404552717,0.6211038185972864,0.38837606654569873,0.16239730636385222,0.257851404552717,0.16239730636385222,0.6211038185972864,0.12564405622210623,0.2052010953911278,0.16239730636385222,0.6211038185972864,0.16239730636385222,0.6211038185972864,0.257851404552717
YY1AP1,0.4877990825185811,0.4877990825185811,0.4877990825185811,1.0,0.4877990825185811,0.4877990825185811,0.3760537947454956,0.4877990825185811,0.13800281373222145,0.4877990825185811,0.13800281373222145,1.0,0.15006534520076423,0.2144357684916011,0.17308710633095076,0.3760537947454956,0.13800281373222145,0.3760537947454956,0.4877990825185811
ZFP36L2,0.49827488462082414,0.49827488462082414,0.49827488462082414,1.0,0.49827488462082414,0.49827488462082414,0.3642424852793949,0.49827488462082414,0.0547090469116606,0.49827488462082414,0.06755491718793948,1.0,0.15285035140375933,0.20216188227056325,0.17053287610830803,0.3642424852793949,0.06755491718793948,0.3642424852793949,0.49827488462082414
ZKSCAN1,0.2736693651003947,0.2736693651003947,0.2736693651003947,1.0,0.1691690288868003,0.0994306490158106,0.4898832385029815,0.2736693651003947,0.4898832385029815,0.1691690288868003,0.4898832385029815,1.0,0.4898832385029815,0.4898832385029815,0.4898832385029815,0.4898832385029815,0.4898832385029815,0.4898832385029815,0.1691690288868003
ZMIZ1,0.4870067586260868,0.4870067586260868,0.4870067586260868,1.0,0.4870067586260868,0.4870067586260868,0.3768090402238192,0.4870067586260868,0.14751215797672787,0.4870067586260868,0.14751215797672787,1.0,0.1371067339297329,0.21491061067821962,0.1740251134110091,0.3768090402238192,0.14751215797672787,0.3768090402238192,0.4870067586260868
ZMYND11,0.4877313060864212,0.4877313060864212,0.4877313060864212,1.0,0.4877313060864212,0.4877313060864212,0.3761307664539963,0.4877313060864212,0.13794165846355075,0.4877313060864212,0.13794165846355075,1.0,0.14976855544633683,0.2145360885220102,0.17310863413854774,0.3761307664539963,0.13794165846355075,0.3761307664539963,0.4877313060864212
ZNF24,0.38912593097113757,0.38912593097113757,0.38912593097113757,1.0,0.17438318017372417,0.13094860372069064,0.6208626824732771,0.38912593097113757,0.25543728868067034,0.17438318017372417,0.25543728868067034,0.6208626824732771,0.25543728868067034,0.25543728868067034,0.25543728868067034,0.6208626824732771,0.25543728868067034,0.6208626824732771,0.17438318017372417
ZNF664,0.3828436381176838,0.3828436381176838,0.3828436381176838,1.0,0.15558895141011603,0.09916066975399225,0.6231560108256982,0.3828436381176838,0.26204782236932006,0.15558895141011603,0.26204782236932006,0.6231560108256982,0.26204782236932006,0.26204782236932006,0.26204782236932006,0.6231560108256982,0.26204782236932006,0.6231560108256982,0.15558895141011603
